id,country,product_group,shipment_mode,vendor,managed_by,fulfill_via,scheduled_date,delivered_date,year,month,year_month,freight_cost_usd,weight_kg,cost_per_kg,freight_category,delivery_status,days_variance,line_item_value,is_on_time,is_late,is_air,is_truck
56524,Mozambique,HRDT,Ocean,"Trinity Biotech, Plc",PMO - US,Direct Drop,2011-11-22,2011-11-22,2011,11,2011-11,23408.33,4472,5.23442084078712,Numeric,On-Time,0,425600,1,0,0,0
56550,Tanzania,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2009-11-17,2009-11-17,2009,11,2009-11,7015.04,1210,5.797553719008264,Numeric,On-Time,0,24742.2,1,0,1,0
56637,Côte d'Ivoire,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2013-06-24,2013-06-24,2013,6,2013-06,7168.62,576,12.445520833333331,Numeric,On-Time,0,58000,1,0,1,0
56668,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2011-10-24,2011-10-24,2011,10,2011-10,7261.69,759,9.567444005270092,Numeric,On-Time,0,67609,1,0,1,0
56679,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-13,2014-08-13,2014,8,2014-08,0,NA,NA,Included,On-Time,0,46.9,1,0,0,1
56716,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2015-07-10,2015-07-10,2015,7,2015-07,5489.55,2541,2.1603896103896103,Numeric,On-Time,0,68160,1,0,1,0
56734,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-01-04,2012-01-04,2012,1,2012-01,3649.67,2283,1.598628996933859,Numeric,On-Time,0,356005.85,1,0,0,0
56748,Uganda,ARV,Air,MICRO LABS LIMITED,PMO - US,Direct Drop,2013-04-10,2013-04-10,2013,4,2013-04,NA,NA,NA,Cross-reference,On-Time,0,112,1,0,1,0
56772,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-10-09,2012-10-09,2012,10,2012-10,NA,NA,NA,Cross-reference,On-Time,0,185419.04,1,0,1,0
56836,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2015-07-10,2015-07-10,2015,7,2015-07,NA,NA,NA,Cross-reference,On-Time,0,12960,1,0,1,0
56837,Haiti,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2015-03-12,2015-03-12,2015,3,2015-03,3029.18,280,10.8185,Numeric,On-Time,0,39000,1,0,1,0
56844,Zambia,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-12-17,2010-12-16,2010,12,2010-12,16654.29,989,16.839524772497473,Numeric,On-Time,-1,163280,1,0,1,0
56861,Haiti,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2013-03-13,2013-03-13,2013,3,2013-03,2204.84,164,13.444146341463416,Numeric,On-Time,0,6125,1,0,1,0
56864,Haiti,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2014-03-28,2014-03-28,2014,3,2014-03,0,NA,NA,Included,On-Time,0,717.12,1,0,1,0
56870,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-02-19,2015-02-19,2015,2,2015-02,0,NA,NA,Included,On-Time,0,53.24,1,0,0,1
56880,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2013-01-09,2013-01-17,2013,1,2013-01,25577.2,1235,20.71028340080972,Numeric,Late,8,244216,0,1,1,0
56898,Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2012-02-03,2012-02-03,2012,2,2012-02,1961.65,45,43.592222222222226,Numeric,On-Time,0,10324,1,0,1,0
56899,Tanzania,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2013-09-17,2013-09-16,2013,9,2013-09,16382.89,965,16.977088082901552,Numeric,On-Time,-1,0,1,0,1,0
56902,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-08-28,2014-08-28,2014,8,2014-08,0,NA,NA,Included,On-Time,0,60.99,1,0,0,1
56906,Uganda,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-11-21,2013-11-21,2013,11,2013-11,2242.71,440,5.097068181818182,Numeric,On-Time,0,105525,1,0,1,0
56919,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-06-02,2015-06-02,2015,6,2015-06,0,NA,NA,Included,On-Time,0,300.08,1,0,0,1
56927,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-05-05,2010-06-16,2010,5,2010-05,0,1002,NA,Included,Late,42,168000,0,1,1,0
56932,Cameroon,HRDT,Air,HUMAN GMBH,PMO - US,Direct Drop,2013-10-10,2013-10-10,2013,10,2013-10,1003.18,46,21.808260869565217,Numeric,On-Time,0,3347.4,1,0,1,0
56940,Uganda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2013-10-30,2013-10-30,2013,10,2013-10,7487.81,1874,3.995629669156884,Numeric,On-Time,0,76893.6,1,0,1,0
56950,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-03-17,2011-03-17,2011,3,2011-03,0,NA,NA,Included,On-Time,0,70969.12,1,0,0,0
56957,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2014-04-23,2014-04-23,2014,4,2014-04,NA,NA,NA,Cross-reference,On-Time,0,6457.8,1,0,1,0
56962,Mozambique,HRDT,Ocean,"Trinity Biotech, Plc",PMO - US,Direct Drop,2012-02-29,2012-02-29,2012,2,2012-02,33872.84,2471,13.708150546337514,Numeric,On-Time,0,236800,1,0,0,0
56996,Zimbabwe,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-05-20,2010-05-31,2010,5,2010-05,21170.3,1183,17.89543533389687,Numeric,Late,11,176400,0,1,1,0
57016,Côte d'Ivoire,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2014-02-27,2014-02-27,2014,2,2014-02,NA,NA,NA,Cross-reference,On-Time,0,1800,1,0,1,0
57055,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2014-02-18,2014-02-18,2014,2,2014-02,66059.65,4388,15.05461485870556,Numeric,On-Time,0,961022,1,0,1,0
57087,Uganda,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2014-10-28,2014-10-28,2014,10,2014-10,2335.73,420,5.5612619047619045,Numeric,On-Time,0,62300,1,0,1,0
57117,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-09-02,2011-09-02,2011,9,2011-09,3790,2303,1.6456795484151108,Numeric,On-Time,0,210500,1,0,0,0
57173,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-01-21,2010-01-21,2010,1,2010-01,12499.27,794,15.742153652392949,Numeric,On-Time,0,245000,1,0,1,0
57218,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2010-03-19,2010-03-19,2010,3,2010-03,NA,NA,NA,Cross-reference,On-Time,0,130906.44,1,0,1,0
57257,South Africa,ARV,Ocean,STRIDES ARCOLAB LIMITED,PMO - US,Direct Drop,2010-12-15,2011-02-11,2010,12,2010-12,0,NA,NA,Included,Late,58,303175.21,0,1,0,0
57266,Kenya,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2012-10-15,2012-10-15,2012,10,2012-10,36219.03,4956,7.3081174334140435,Numeric,On-Time,0,480000,1,0,1,0
57308,South Africa,ARV,Truck,S. BUYS WHOLESALER,South Africa Field Office,Direct Drop,2013-04-16,2013-04-16,2013,4,2013-04,0,NA,NA,Included,On-Time,0,4996.06,1,0,0,1
57339,South Africa,ARV,Ocean,EMCURE PHARMACEUTICALS LTD,PMO - US,Direct Drop,2011-12-01,2012-01-09,2011,12,2011-12,7292.26,8351,0.8732199736558496,Numeric,Late,39,454995.9,0,1,0,0
57344,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-11-05,2014-11-05,2014,11,2014-11,0,NA,NA,Included,On-Time,0,1102.97,1,0,0,1
57346,Cameroon,HRDT,Air,HUMAN GMBH,PMO - US,Direct Drop,2011-11-18,2011-11-18,2011,11,2011-11,549.16,30,18.305333333333333,Numeric,On-Time,0,2231.6,1,0,1,0
57377,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-08-24,2015-08-24,2015,8,2015-08,0,NA,NA,Included,On-Time,0,329.7,1,0,0,1
57379,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2010-08-23,2010-08-23,2010,8,2010-08,12793.94,2148,5.9562104283054005,Numeric,On-Time,0,189488.88,1,0,1,0
57392,Uganda,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2012-07-27,2012-07-27,2012,7,2012-07,48653.36,12945,3.7584673619157978,Numeric,On-Time,0,95612.4,1,0,1,0
57394,Swaziland,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2012-10-19,2012-10-19,2012,10,2012-10,0,NA,NA,Included,On-Time,0,1430,1,0,1,0
57447,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2014-05-15,2014-05-15,2014,5,2014-05,1377.02,695,1.9813237410071944,Numeric,On-Time,0,40338,1,0,1,0
57449,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2015-01-15,2015-01-15,2015,1,2015-01,1475.94,1073,1.3755265610438026,Numeric,On-Time,0,267608,1,0,1,0
57493,Côte d'Ivoire,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2010-07-06,2010-07-06,2010,7,2010-07,830.05,391,2.1228900255754475,Numeric,On-Time,0,19000,1,0,1,0
57513,Angola,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2011-04-14,2011-04-14,2011,4,2011-04,9597.9,260,36.915,Numeric,On-Time,0,16000,1,0,1,0
57537,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-27,2014-08-27,2014,8,2014-08,0,NA,NA,Included,On-Time,0,3395.39,1,0,0,1
57538,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-06-03,2011-06-03,2011,6,2011-06,7321.43,3099,2.3625137141013233,Numeric,On-Time,0,131450,1,0,0,0
57540,"Congo, DRC",ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-11-28,2013-11-28,2013,11,2013-11,NA,NA,NA,Cross-reference,On-Time,0,825,1,0,1,0
57541,Mozambique,ARV,Air,Hoffmann-La Roche ltd Basel,PMO - US,Direct Drop,2011-11-02,2011-11-02,2011,11,2011-11,2556.61,238,10.742058823529412,Numeric,On-Time,0,47723.35,1,0,1,0
57582,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2015-07-27,2015-07-27,2015,7,2015-07,NA,NA,NA,Cross-reference,On-Time,0,52139.7,1,0,1,0
57590,Uganda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2013-11-16,2013-11-16,2013,11,2013-11,18550.93,4620,4.015352813852814,Numeric,On-Time,0,184000,1,0,1,0
57596,Swaziland,ARV,Ocean,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2011-12-15,2011-12-15,2011,12,2011-12,12323.93,11433,1.0779261786057903,Numeric,On-Time,0,1371930,1,0,0,0
57637,Rwanda,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2010-12-23,2010-12-23,2010,12,2010-12,9054.08,570,15.884350877192984,Numeric,On-Time,0,40800,1,0,1,0
57661,Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2011-07-01,2011-07-01,2011,7,2011-07,1209.56,3,403.18666666666667,Numeric,On-Time,0,396,1,0,1,0
57701,South Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2014-02-27,2014-02-27,2014,2,2014-02,4350.03,285,15.263263157894736,Numeric,On-Time,0,61766,1,0,1,0
57727,Botswana,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-06-15,2010-06-15,2010,6,2010-06,584.1,3,194.7,Numeric,On-Time,0,560,1,0,1,0
57733,Haiti,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2013-06-10,2013-06-10,2013,6,2013-06,1845.9,37,49.88918918918919,Numeric,On-Time,0,836.64,1,0,1,0
57738,Cameroon,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-09-26,2013-09-26,2013,9,2013-09,43408.7,5016,8.654047049441786,Numeric,On-Time,0,495138.05,1,0,1,0
57747,Haiti,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-10-04,2012-10-04,2012,10,2012-10,1887.58,156,12.099871794871794,Numeric,On-Time,0,3613.75,1,0,1,0
57754,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-06-25,2014-06-25,2014,6,2014-06,0,NA,NA,Included,On-Time,0,3104.58,1,0,0,1
57779,Haiti,ARV,Ocean,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2015-07-03,2015-07-03,2015,7,2015-07,NA,NA,NA,Cross-reference,On-Time,0,486000,1,0,0,0
57780,Mozambique,ARV,Air,GLAXOSMITHKLINE EXPORT LIMITED,PMO - US,Direct Drop,2009-10-29,2009-10-29,2009,10,2009-10,0,249,NA,Included,On-Time,0,90017.96,1,0,1,0
57812,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2015-07-10,2015-07-10,2015,7,2015-07,NA,NA,NA,Cross-reference,On-Time,0,11440,1,0,1,0
57819,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2014-08-13,2014-08-13,2014,8,2014-08,NA,NA,NA,Cross-reference,On-Time,0,44450,1,0,1,0
57826,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2015-07-13,2015-07-13,2015,7,2015-07,NA,NA,NA,Cross-reference,On-Time,0,28000,1,0,1,0
57849,Tanzania,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2009-12-24,2009-12-24,2009,12,2009-12,11737.26,1650,7.113490909090909,Numeric,On-Time,0,118800,1,0,1,0
57852,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,6697.54,1,0,0,1
57862,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2014-11-05,2014-11-05,2014,11,2014-11,0,NA,NA,Included,On-Time,0,1085.01,1,0,0,1
57866,Uganda,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-11-21,2013-11-21,2013,11,2013-11,1249.78,122,10.244098360655736,Numeric,On-Time,0,29190,1,0,1,0
57876,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-10-29,2009-10-29,2009,10,2009-10,0,NA,NA,Included,On-Time,0,79058.92,1,0,0,1
57886,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-02-07,2014-02-07,2014,2,2014-02,0,NA,NA,Included,On-Time,0,5479.8,1,0,0,1
57902,Côte d'Ivoire,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2010-01-15,2010-01-15,2010,1,2010-01,570.75,78,7.3173076923076925,Numeric,On-Time,0,3667,1,0,1,0
57905,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-06-02,2015-06-02,2015,6,2015-06,0,NA,NA,Included,On-Time,0,85.31,1,0,0,1
57909,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-02-19,2015-02-19,2015,2,2015-02,0,NA,NA,Included,On-Time,0,46.79,1,0,0,1
57928,Zambia,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-03-18,2010-03-18,2010,3,2010-03,16061.5,1016,15.808562992125983,Numeric,On-Time,0,151200,1,0,1,0
57959,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2015-07-21,2015-07-21,2015,7,2015-07,0,2836,NA,Included,On-Time,0,560000,1,0,1,0
57977,Haiti,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2013-08-07,2013-08-07,2013,8,2013-08,NA,NA,NA,Cross-reference,On-Time,0,4610.25,1,0,0,0
57997,Tanzania,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2013-06-25,2013-06-25,2013,6,2013-06,5187.9,268,19.35783582089552,Numeric,On-Time,0,48800,1,0,1,0
58025,Dominican Republic,ARV,Air,IDIS LIMITED,PMO - US,Direct Drop,2010-11-30,2010-11-30,2010,11,2010-11,0,NA,NA,Included,On-Time,0,61512.12,1,0,1,0
58039,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-05-16,2012-05-16,2012,5,2012-05,NA,NA,NA,Cross-reference,On-Time,0,4660.45,1,0,1,0
58064,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2011-11-23,2011-11-23,2011,11,2011-11,5101.21,355,14.369605633802816,Numeric,On-Time,0,117957,1,0,1,0
58111,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-01-06,2011-01-06,2011,1,2011-01,8169.7,3967,2.0594151751953618,Numeric,On-Time,0,22688.24,1,0,0,0
58134,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2013-11-07,2013-11-11,2013,11,2013-11,22872.42,1238,18.475298869143774,Numeric,Late,4,271450,0,1,1,0
58173,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-07-24,2015-07-24,2015,7,2015-07,0,NA,NA,Included,On-Time,0,568.37,1,0,0,1
58192,South Africa,ARV,Ocean,STRIDES ARCOLAB LIMITED,PMO - US,Direct Drop,2011-04-05,2011-04-05,2011,4,2011-04,17278.96,10859,1.5912109770697116,Numeric,On-Time,0,494868.36,1,0,0,0
58197,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2013-11-07,2013-11-11,2013,11,2013-11,19458.84,1192,16.32453020134228,Numeric,Late,4,262461,0,1,1,0
58202,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2015-06-01,2015-06-01,2015,6,2015-06,4872.65,2406,2.0252078137988363,Numeric,On-Time,0,217047.6,1,0,1,0
58211,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2010-02-19,2010-02-19,2010,2,2010-02,12619.38,794,15.893425692695214,Numeric,On-Time,0,245000,1,0,1,0
58252,South Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2012-09-20,2012-09-20,2012,9,2012-09,NA,NA,NA,Cross-reference,On-Time,0,2608,1,0,1,0
58264,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2009-09-30,2009-09-30,2009,9,2009-09,NA,NA,NA,Cross-reference,On-Time,0,20790,1,0,1,0
58277,Côte d'Ivoire,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2010-08-27,2010-08-27,2010,8,2010-08,5074.33,486,10.441008230452674,Numeric,On-Time,0,34944,1,0,1,0
58305,Tanzania,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2013-01-02,2013-01-02,2013,1,2013-01,1908.34,125,15.26672,Numeric,On-Time,0,12256,1,0,1,0
58309,Burundi,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2014-06-26,2014-06-26,2014,6,2014-06,871.28,58,15.02206896551724,Numeric,On-Time,0,14876.4,1,0,1,0
58311,Côte d'Ivoire,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2013-04-24,2013-04-24,2013,4,2013-04,5257.72,242,21.72611570247934,Numeric,On-Time,0,16026.4,1,0,1,0
58372,Côte d'Ivoire,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2014-01-03,2014-01-03,2014,1,2014-01,5678.33,482,11.780767634854772,Numeric,On-Time,0,8750,1,0,1,0
58393,Liberia,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2011-08-15,2011-08-15,2011,8,2011-08,871.3,34,25.626470588235293,Numeric,On-Time,0,2000,1,0,1,0
58398,Tanzania,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2011-09-29,2011-09-29,2011,9,2011-09,17773.94,2667,6.6643944506936625,Numeric,On-Time,0,160000,1,0,1,0
58425,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-11-19,2009-11-19,2009,11,2009-11,0,NA,NA,Included,On-Time,0,19.97,1,0,0,1
58426,Sierra Leone,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2015-05-11,2015-05-11,2015,5,2015-05,28703.53,1556,18.446998714652956,Numeric,On-Time,0,320000,1,0,1,0
58440,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-02-19,2015-02-19,2015,2,2015-02,0,NA,NA,Included,On-Time,0,8.99,1,0,0,1
58450,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-07-24,2015-07-24,2015,7,2015-07,0,NA,NA,Included,On-Time,0,394.51,1,0,0,1
58482,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,211.71,1,0,0,1
58484,Cameroon,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2014-01-08,2014-01-08,2014,1,2014-01,65875.32,4927,13.370269941140656,Numeric,On-Time,0,417790.5,1,0,1,0
58485,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-12-29,2009-12-29,2009,12,2009-12,0,NA,NA,Included,On-Time,0,161.34,1,0,0,1
58491,"Congo, DRC",ANTM,Air,AMSTELFARMA B.V.,PMO - US,Direct Drop,2015-04-03,2015-04-03,2015,4,2015-04,3958.28,500,7.91656,Numeric,On-Time,0,19198,1,0,1,0
58494,Uganda,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2013-01-21,2013-01-21,2013,1,2013-01,NA,NA,NA,Cross-reference,On-Time,0,32737.5,1,0,1,0
58504,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-07-24,2015-07-24,2015,7,2015-07,0,NA,NA,Included,On-Time,0,71.09,1,0,0,1
58508,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2012-04-24,2012-04-24,2012,4,2012-04,NA,NA,NA,Cross-reference,On-Time,0,89947,1,0,1,0
58555,Vietnam,ARV,Air,STRIDES ARCOLAB LIMITED,PMO - US,Direct Drop,2011-12-20,2011-12-20,2011,12,2011-12,5440.01,742,7.3315498652291105,Numeric,On-Time,0,39115.75,1,0,1,0
58556,South Africa,ARV,Ocean,Aurobindo Pharma Limited,PMO - US,Direct Drop,2011-04-26,2011-04-26,2011,4,2011-04,11203.81,6090,1.8397060755336616,Numeric,On-Time,0,321367.26,1,0,0,0
58642,Sudan,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2012-02-07,2012-02-07,2012,2,2012-02,644.02,20,32.201,Numeric,On-Time,0,1856,1,0,1,0
58652,Haiti,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2011-04-06,2011-04-06,2011,4,2011-04,1011.6,8,126.45,Numeric,On-Time,0,3223.44,1,0,1,0
58677,"Congo, DRC",HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2014-09-05,2014-09-05,2014,9,2014-09,NA,NA,NA,Cross-reference,On-Time,0,224,1,0,1,0
58713,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-07-24,2015-07-24,2015,7,2015-07,0,NA,NA,Included,On-Time,0,110.05,1,0,0,1
58716,Uganda,ARV,Air,ASPEN PHARMACARE,PMO - US,Direct Drop,2012-06-21,2012-06-21,2012,6,2012-06,251.52,35,7.186285714285715,Numeric,On-Time,0,11521.8,1,0,1,0
58731,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,311.73,1,0,0,1
58744,Vietnam,ARV,Air,HETERO LABS LIMITED,PMO - US,Direct Drop,2015-09-07,2015-09-07,2015,9,2015-09,0,NA,NA,Included,On-Time,0,168720,1,0,1,0
58754,South Sudan,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2012-11-30,2012-11-30,2012,11,2012-11,NA,NA,NA,Cross-reference,On-Time,0,35155,1,0,1,0
58761,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-01-13,2014-01-13,2014,1,2014-01,0,NA,NA,Included,On-Time,0,4438.36,1,0,0,1
58774,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2011-06-22,2011-06-22,2011,6,2011-06,NA,NA,NA,Cross-reference,On-Time,0,34954.4,1,0,1,0
58800,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2014-08-29,2014-08-29,2014,8,2014-08,0,NA,NA,Included,On-Time,0,100.91,1,0,0,1
58801,Côte d'Ivoire,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2011-04-22,2011-04-22,2011,4,2011-04,5150.82,492,10.469146341463414,Numeric,On-Time,0,94080,1,0,1,0
58806,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-10-07,2009-10-07,2009,10,2009-10,0,NA,NA,Included,On-Time,0,27430.13,1,0,0,1
58808,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2012-05-14,2012-05-14,2012,5,2012-05,1003.65,25,40.146,Numeric,On-Time,0,974.4,1,0,1,0
58850,South Africa,ARV,Truck,PHARMACY DIRECT,PMO - US,Direct Drop,2015-08-24,2015-08-24,2015,8,2015-08,0,NA,NA,Included,On-Time,0,867.36,1,0,0,1
58852,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2010-04-01,2010-04-01,2010,4,2010-04,0,NA,NA,Included,On-Time,0,1237.01,1,0,0,1
58918,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-08-24,2009-08-24,2009,8,2009-08,0,NA,NA,Included,On-Time,0,19702.5,1,0,0,1
