id,project_code,country,managed_by,fulfill_via,vendor_inco_term,product_group,sub_class,vendor,shipment_mode,shipment_mode_clean,scheduled_date,delivered_date,recorded_date,year,month,year_month,weight_kg,freight_cost_usd,freight_category,freight_flag,freight_outlier_flag,line_item_value,cost_per_kg,delivery_status,days_variance
84877,102-BI-T30,Burundi,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-11-15,2013-11-22,2014-01-21,2013,11,2013-11,NA,NA,Cross-reference,TRUE,FALSE,567,NA,Late,7
84879,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-03-20,2014-03-28,2014-04-04,2014,3,2014-03,18957,16813.62,Numeric,FALSE,FALSE,780500,0.8869346415572084,Late,8
84880,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-02-14,2014-02-10,2014-03-19,2014,2,2014-02,73,1500,Numeric,FALSE,FALSE,3153.75,20.54794520547945,On-Time,-4
84883,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2014-01-17,2014-01-10,2014-01-15,2014,1,2014-01,38142,49199.75,Numeric,FALSE,TRUE,156.1,1.289910072885533,On-Time,-7
84884,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-01-31,2014-01-18,2014-03-04,2014,1,2014-01,1928,8050.55,Numeric,FALSE,FALSE,7440,4.175596473029046,On-Time,-13
84887,102-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-03-26,2014-03-26,2014-04-28,2014,3,2014-03,613,4676.4,Numeric,FALSE,FALSE,47104,7.628711256117454,On-Time,0
84889,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-05-29,2014-05-07,2014-06-13,2014,5,2014-05,2266,2352.52,Numeric,FALSE,FALSE,157500,1.038181818181818,On-Time,-22
84890,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-02-14,2014-02-21,2014-03-07,2014,2,2014-02,1635,6007.2,Numeric,FALSE,FALSE,185815.52,3.6741284403669723,Late,7
84891,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-01-31,2014-03-19,2014-03-20,2014,1,2014-01,5412,6951.84,Numeric,FALSE,FALSE,248160,1.2845232815964525,Late,47
84893,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-02-28,2014-02-18,2014-03-04,2014,2,2014-02,NA,NA,Cross-reference,TRUE,FALSE,30753.75,NA,On-Time,-10
84894,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-02-28,2014-01-18,2014-03-04,2014,2,2014-02,NA,NA,Cross-reference,TRUE,FALSE,7660,NA,On-Time,-41
84895,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2014-02-28,2014-02-10,2014-02-19,2014,2,2014-02,60779,30936.1,Numeric,FALSE,FALSE,2106308.26,0.5089932377959492,On-Time,-18
84896,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-03-03,2014-02-11,2014-03-04,2014,3,2014-03,365,3481.29,Numeric,FALSE,FALSE,55083.9,9.537780821917808,On-Time,-20
84898,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-06-03,2014-06-03,2014-06-11,2014,6,2014-06,NA,NA,Cross-reference,TRUE,FALSE,168250,NA,On-Time,0
84899,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-05-30,2014-05-19,2014-06-26,2014,5,2014-05,NA,NA,Cross-reference,TRUE,FALSE,18325.79,NA,On-Time,-11
84900,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-05-30,2014-05-19,2014-06-26,2014,5,2014-05,NA,NA,Cross-reference,TRUE,FALSE,15912.96,NA,On-Time,-11
84901,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-05-30,2014-05-19,2014-06-26,2014,5,2014-05,NA,NA,Cross-reference,TRUE,FALSE,1171.8,NA,On-Time,-11
84903,100-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-03-25,2014-03-25,2014-04-04,2014,3,2014-03,609,3526.69,Numeric,FALSE,FALSE,2696.07,5.790952380952381,On-Time,0
84904,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-03-28,2014-03-26,2014-04-28,2014,3,2014-03,NA,NA,Cross-reference,TRUE,FALSE,18590,NA,On-Time,-2
84905,103-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-03-31,2014-03-21,2014-03-26,2014,3,2014-03,NA,NA,Cross-reference,TRUE,FALSE,11454.46,NA,On-Time,-10
84906,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-03-31,2014-04-03,2014-06-06,2014,3,2014-03,NA,NA,Cross-reference,TRUE,FALSE,446.4,NA,Late,3
84907,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-03-31,2014-04-03,2014-06-06,2014,3,2014-03,NA,NA,Cross-reference,TRUE,FALSE,5018.75,NA,Late,3
84908,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-03-30,2014-03-24,2014-05-06,2014,3,2014-03,NA,NA,Cross-reference,TRUE,FALSE,83250,NA,On-Time,-6
84909,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-04-20,2014-04-18,2014-04-28,2014,4,2014-04,NA,NA,Cross-reference,TRUE,FALSE,25284.61,NA,On-Time,-2
84910,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-05-15,2014-05-07,2014-06-13,2014,5,2014-05,5065,2352.52,Numeric,FALSE,FALSE,664036.02,0.4644659427443238,On-Time,-8
84911,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-04-30,2014-04-14,2014-05-22,2014,4,2014-04,NA,NA,Cross-reference,TRUE,FALSE,122200,NA,On-Time,-16
84913,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2014-04-15,2014-04-17,2014-05-02,2014,4,2014-04,3814,29674.92,Numeric,FALSE,FALSE,299111.4,7.780524383848977,Late,2
84914,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-06-30,2014-04-14,2014-06-06,2014,6,2014-06,NA,NA,Cross-reference,TRUE,FALSE,688.2,NA,On-Time,-77
84915,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-06-30,2014-04-14,2014-06-06,2014,6,2014-06,NA,NA,Cross-reference,TRUE,FALSE,468.3,NA,On-Time,-77
84916,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-04-30,2014-04-25,2014-06-06,2014,4,2014-04,259,1008.9,Numeric,FALSE,FALSE,12474,3.895366795366795,On-Time,-5
84917,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-04-30,2014-04-25,2014-06-11,2014,4,2014-04,NA,NA,Cross-reference,TRUE,FALSE,562716,NA,On-Time,-5
84918,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-05-05,2014-04-25,2014-05-13,2014,5,2014-05,11,871.8,Numeric,FALSE,FALSE,251.4,79.25454545454545,On-Time,-10
84919,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-05-06,2014-05-19,2014-06-12,2014,5,2014-05,NA,NA,Cross-reference,TRUE,FALSE,136601.6,NA,Late,13
84920,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-04-21,2014-05-01,2014-06-11,2014,4,2014-04,NA,NA,Cross-reference,TRUE,FALSE,44494.32,NA,Late,10
84921,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-04-21,2014-05-01,2014-06-11,2014,4,2014-04,NA,NA,Cross-reference,TRUE,FALSE,50145.68,NA,Late,10
84922,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-04-30,2014-04-22,2014-06-11,2014,4,2014-04,9080,34551.83,Numeric,FALSE,TRUE,610155.85,3.8052676211453744,On-Time,-8
84925,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-04-30,2014-05-12,2014-06-24,2014,4,2014-04,110,1955.22,Numeric,FALSE,FALSE,9678.75,17.774727272727272,Late,12
84926,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-06-16,2014-05-17,2014-06-23,2014,6,2014-06,8281,14311,Numeric,FALSE,FALSE,658905.94,1.7281729259751237,On-Time,-30
84927,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-06-30,2014-05-16,2014-06-30,2014,6,2014-06,11971,44448.75,Numeric,FALSE,TRUE,1020600,3.713035669534709,On-Time,-45
84928,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-05-30,2014-05-30,2014-06-23,2014,5,2014-05,37973,15873.95,Numeric,FALSE,FALSE,2425500,0.4180325494430253,On-Time,0
84929,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-05-30,2014-07-03,2014-07-09,2014,5,2014-05,1878,11085.83,Numeric,FALSE,FALSE,67771.86,5.902997870074548,Late,34
84930,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2014-06-30,2014-05-09,2014-05-23,2014,6,2014-06,7982,45180.63,Numeric,FALSE,TRUE,608025,5.660314457529441,On-Time,-52
84931,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air Charter,Air Charter,2014-06-30,2014-05-09,2014-05-23,2014,6,2014-06,2,45180.62,Numeric,FALSE,TRUE,97966.2,22590.31,On-Time,-52
84934,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-06-30,2014-06-03,2014-07-18,2014,6,2014-06,298,4353.04,Numeric,FALSE,FALSE,20321.01,14.60751677852349,On-Time,-27
84935,102-BI-T30,Burundi,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-06-16,2014-06-04,2014-07-09,2014,6,2014-06,NA,NA,Cross-reference,TRUE,FALSE,1839.33,NA,On-Time,-12
84936,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-06-16,2014-06-17,2014-07-17,2014,6,2014-06,1358,3150.3,Numeric,FALSE,FALSE,8811.4,2.3198085419734906,Late,1
84937,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-07-31,2014-07-25,2014-09-05,2014,7,2014-07,NA,NA,Cross-reference,TRUE,FALSE,96300,NA,On-Time,-6
84938,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-07-09,2014-07-18,2014-08-07,2014,7,2014-07,227,227.19,Numeric,FALSE,FALSE,34543.6,1.0008370044052863,Late,9
84939,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-07-31,2014-10-06,2014-10-13,2014,7,2014-07,1242,9384,Numeric,FALSE,FALSE,65291.4,7.555555555555555,Late,67
84940,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-06-30,2014-06-24,2014-07-01,2014,6,2014-06,3030,2994.62,Numeric,FALSE,FALSE,278926.2,0.9883234323432343,On-Time,-6
84942,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-07-31,2014-09-25,2014-10-06,2014,7,2014-07,NA,NA,Cross-reference,TRUE,FALSE,37003.2,NA,Late,56
84943,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-09-30,2014-06-20,2014-07-07,2014,9,2014-09,18528,31514.85,Numeric,FALSE,FALSE,721732,1.7009310233160622,On-Time,-102
84944,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-07-30,2014-07-11,2014-08-04,2014,7,2014-07,5925,13770.65,Numeric,FALSE,FALSE,101058.16,2.3241603375527427,On-Time,-19
84945,102-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-08-25,2014-09-12,2014-10-13,2014,8,2014-08,NA,0,Included,TRUE,FALSE,0,NA,Late,18
84947,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-12-31,2014-10-30,2014-11-07,2014,12,2014-12,NA,NA,Cross-reference,TRUE,FALSE,26588.43,NA,On-Time,-62
84949,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-09-30,2014-09-05,2014-09-08,2014,9,2014-09,64,166.96,Numeric,FALSE,FALSE,3024,2.60875,On-Time,-25
84950,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-08-15,2014-08-15,2014-08-25,2014,8,2014-08,9741,9360.14,Numeric,FALSE,FALSE,348766.5,0.9609013448311261,On-Time,0
84951,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-09-30,2014-06-29,2014-08-04,2014,9,2014-09,NA,NA,Cross-reference,TRUE,FALSE,105191.54,NA,On-Time,-93
84952,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-08-29,2014-11-05,2014-11-07,2014,8,2014-08,1307,1482.7,Numeric,FALSE,FALSE,66483,1.1344299923488905,Late,68
84953,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-07-31,2014-07-25,2014-07-31,2014,7,2014-07,8528,8635.96,Numeric,FALSE,FALSE,652000,1.0126594746716697,On-Time,-6
84955,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-08-30,2014-07-25,2014-07-31,2014,8,2014-08,2426,2413.89,Numeric,FALSE,FALSE,86481.72,0.9950082440230832,On-Time,-36
84956,103-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-09-01,2014-09-01,2014-09-02,2014,9,2014-09,NA,NA,Cross-reference,TRUE,FALSE,18432.62,NA,On-Time,0
84957,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-08-13,2014-09-24,2014-11-06,2014,8,2014-08,NA,NA,Cross-reference,TRUE,FALSE,5821.2,NA,Late,42
84966,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-07-30,2014-08-01,2014-08-22,2014,7,2014-07,100,1511.4,Numeric,FALSE,FALSE,8527.5,15.114,Late,2
84967,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-08-31,2014-10-30,2014-11-13,2014,8,2014-08,NA,NA,Cross-reference,TRUE,FALSE,21186,NA,Late,60
84968,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-08-29,2014-09-29,2014-10-06,2014,8,2014-08,3431,19379.94,Numeric,FALSE,FALSE,74600,5.648481492276304,Late,31
84969,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-08-29,2014-09-02,2014-10-17,2014,8,2014-08,5111,10944.73,Numeric,FALSE,FALSE,648557.55,2.141406769712385,Late,4
84970,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-08-31,2014-10-27,2014-11-07,2014,8,2014-08,9100,6507.33,Numeric,FALSE,FALSE,607682.3,0.7150912087912088,Late,57
84971,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-09-30,2014-10-24,2014-11-10,2014,9,2014-09,408,5580.44,Numeric,FALSE,FALSE,2289,13.677549019607842,Late,24
84972,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-09-15,2014-09-19,2014-09-19,2014,9,2014-09,796,5603.78,Numeric,FALSE,FALSE,4462.5,7.039924623115578,Late,4
84974,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-11-27,2014-11-27,2014-12-23,2014,11,2014-11,155,3028.36,Numeric,FALSE,FALSE,14421.44,19.537806451612905,On-Time,0
84975,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2014-09-30,2014-09-03,2014-09-05,2014,9,2014-09,NA,NA,Cross-reference,TRUE,FALSE,369167.2,NA,On-Time,-27
84978,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-10-31,2014-09-25,2014-09-26,2014,10,2014-10,474,1332.7,Numeric,FALSE,FALSE,8600,2.8116033755274263,On-Time,-36
84979,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-10-31,2014-10-30,2014-11-13,2014,10,2014-10,NA,NA,Cross-reference,TRUE,FALSE,90618.72,NA,On-Time,-1
84980,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-09-30,2014-10-02,2014-10-22,2014,9,2014-09,1046,1157.78,Numeric,FALSE,FALSE,54219.2,1.1068642447418737,Late,2
84981,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-11-30,2014-09-23,2014-10-17,2014,11,2014-11,3731,4329.61,Numeric,FALSE,FALSE,13000,1.160442240686143,On-Time,-68
84982,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2014-09-30,2014-10-31,2014-11-14,2014,9,2014-09,44,863.24,Numeric,FALSE,FALSE,838,19.61909090909091,Late,31
84984,102-BI-T30,Burundi,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2014-10-31,2014-10-15,2014-10-28,2014,10,2014-10,NA,NA,Cross-reference,TRUE,FALSE,16711.2,NA,On-Time,-16
84988,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-11-24,2014-10-30,2014-11-07,2014,11,2014-11,1037,891.65,Numeric,FALSE,FALSE,29850,0.8598360655737705,On-Time,-25
84991,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2015-04-14,2015-04-14,2015-04-14,2015,4,2015-04,NA,NA,Cross-reference,TRUE,FALSE,12753,NA,On-Time,0
84992,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2015-01-30,2015-02-18,2015-02-23,2015,1,2015-01,NA,NA,Cross-reference,TRUE,FALSE,1499.4,NA,Late,19
84994,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2014-11-30,2014-10-30,2014-11-03,2014,11,2014-11,NA,NA,Cross-reference,TRUE,FALSE,811000,NA,On-Time,-31
84995,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-01-30,2015-01-23,2015-01-28,2015,1,2015-01,1371,7585.82,Numeric,FALSE,FALSE,151989.87,5.533056163384391,On-Time,-7
84996,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2014-11-28,2014-12-02,2014-12-08,2014,11,2014-11,2014,7726.12,Numeric,FALSE,FALSE,697.33,3.836206554121152,Late,4
84997,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2014-11-28,2014-12-02,2014-12-08,2014,11,2014-11,5678,20052.11,Numeric,FALSE,FALSE,206868.45,3.531544557942938,Late,4
84999,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-01-30,2014-12-19,2014-12-23,2015,1,2015-01,11283,42947.44,Numeric,FALSE,TRUE,853633.2,3.8063848267304796,On-Time,-42
85000,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-03-02,2015-03-02,2015-03-09,2015,3,2015-03,NA,NA,Cross-reference,TRUE,FALSE,1436.4,NA,On-Time,0
85001,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-03-02,2015-03-02,2015-03-09,2015,3,2015-03,NA,NA,Cross-reference,TRUE,FALSE,264381.96,NA,On-Time,0
85002,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-01-30,2015-01-05,2015-01-06,2015,1,2015-01,5083,6948.04,Numeric,FALSE,FALSE,485100,1.3669171748967146,On-Time,-25
85003,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-02-16,2015-01-24,2015-02-03,2015,2,2015-02,NA,NA,Cross-reference,TRUE,FALSE,69230.7,NA,On-Time,-23
85004,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2015-01-30,2014-12-29,2015-01-06,2015,1,2015-01,32,5798.14,Numeric,FALSE,FALSE,218770.2,181.191875,On-Time,-32
85005,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2015-01-30,2014-12-29,2015-01-06,2015,1,2015-01,87076,194623.44,Numeric,FALSE,TRUE,2472716,2.2350985346134413,On-Time,-32
85007,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-02-16,2015-01-19,2015-01-27,2015,2,2015-02,NA,NA,Cross-reference,TRUE,FALSE,15037.8,NA,On-Time,-28
85008,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-01-30,2015-02-19,2015-02-20,2015,1,2015-01,10615,22520.71,Numeric,FALSE,FALSE,871200,2.121593028732925,Late,20
85009,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2015-01-30,2015-01-14,2015-01-20,2015,1,2015-01,34119,69737,Numeric,FALSE,TRUE,18.44,2.0439344646677804,On-Time,-16
85010,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2015-02-16,2015-01-30,2015-02-02,2015,2,2015-02,404,2055.25,Numeric,FALSE,FALSE,11940,5.087252475247524,On-Time,-17
85011,109-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2015-02-16,2015-03-12,2015-03-16,2015,2,2015-02,1293,4916,Numeric,FALSE,FALSE,38778,3.8020108275328695,Late,24
85012,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2015-02-28,2015-02-05,2015-02-10,2015,2,2015-02,23220,51645.79,Numeric,FALSE,TRUE,24657.68,2.224194229112834,On-Time,-23
85013,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2015-02-03,2015-02-10,2015-02-16,2015,2,2015-02,2653,14056.46,Numeric,FALSE,FALSE,219372.3,5.298326422917452,Late,7
85018,102-BI-T30,Burundi,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2015-02-27,2015-02-28,2015-03-05,2015,2,2015-02,NA,NA,Cross-reference,TRUE,FALSE,89856,NA,Late,1
85019,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2015-03-31,2015-03-20,2015-03-23,2015,3,2015-03,268,1061.37,Numeric,FALSE,FALSE,3315,3.960335820895522,On-Time,-11
85020,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2015-03-02,2015-03-10,2015-03-17,2015,3,2015-03,19196,43055.82,Numeric,FALSE,TRUE,335330.12,2.2429579078974786,Late,8
85022,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2015-05-15,2015-05-25,2015-06-22,2015,5,2015-05,6431,43219.06,Numeric,FALSE,TRUE,339630.72,6.720426061265743,Late,10
